Keyword,Name,Full_Address,Street_Address,City,State,Zip,Plus_Code,Website,Phone,Email,Lat,Lng,Virtual_Tour,Claimed,Closed,Category,Rating,5_Star,4_Star,3_Star,2_Star,1_Star,Total_Reviews,Amenities,Photos,Main_Image_URL,Sub_Title,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,URL
pubs near london E1,"The Astronomer, EC1","125-129 Middlesex St, Spitalfields, London E1 7JF",125-129 Middlesex St,Spitalfields,London,E1 7JF,GW9C+5F London,theastronomerpub.co.uk,020 7929 6818,,51.5179395,-0.0788045,No,Yes,,Pub,4.2,630,569,187,27,27,1440,,,https://lh5.googleusercontent.com/p/AF1QipMCioGjzeyyaXjswNYMtOvy8XoVFIzkFaDrbPnK=w408-h272-k-no,,9am–10pm,9am–11pm,9am–11pm,9am–12am,9am–1am,9am–12am,9am–6pm,"https://www.google.com/maps/place/The+Astronomer,+EC1/@51.5181008,-0.0803582,14z/data=!4m8!1m2!2m1!1spubs+near+london+E1!3m4!1s0x48761cb3aeeeac03:0x79e99f901a947527!8m2!3d51.5179395!4d-0.0788045?hl=en"
pubs near london E1,The Grocer,"4 Crispin Pl, Spitalfields, London E1 6DW",4 Crispin Pl,Spitalfields,London,E1 6DW,GWCF+3H London,thegrocerspitalfields.co.uk,020 3437 0005,"grocerevents@youngs.co.uk,enquiries@youngs.co.uk",51.5201333,-0.0761222,No,Yes,,Gastropub,3.9,205,263,101,37,27,633,,,https://lh5.googleusercontent.com/p/AF1QipNbwwW_PsGtg3xuw_QpYKurPppQFoQOUwdxeAs=w666-h240-k-no,,10am–10:30pm,10am–10:30pm,10am–10:30pm,10am–10:30pm,10am–10:30pm,10am–10:30pm,10am–9:30pm,"https://www.google.com/maps/place/The+Grocer/@51.5164756,-0.0767822,14z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x48761cb406803fad:0xd5a44f6548aac6bb!8m2!3d51.5201333!4d-0.0761222?hl=en"
pubs near london E1,The Railway Tavern,"15 Liverpool St, London EC2M 7NX",,15 Liverpool St,London,EC2M 7NX,GW98+2M London,greeneking-pubs.co.uk,020 7283 3598,824015a79ca041d1a7ac9131bd7ca325@sentry.io,51.5175038,-0.0833584,No,Yes,,Pub,4,330,308,184,47,27,896,,,https://lh5.googleusercontent.com/p/AF1QipPF3xmHgpZXbt8h8Wf0cEgVTp2LLoiTFc8OedxA=w408-h272-k-no,,11am–10pm,11am–11pm,11am–11pm,11am–11pm,11am–11pm,11am–11:30pm,12–8pm,"https://www.google.com/maps/place/The+Railway+Tavern/@51.5167278,-0.0917103,13z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x48761cad7566b9fb:0x4926bd7b2499c0a7!8m2!3d51.5175038!4d-0.0833584?hl=en"
pubs near london E1,The Horse & Groom,"28 Curtain Rd, Hackney, London EC2A 3NZ",28 Curtain Rd,Hackney,London,EC2A 3NZ,GWF9+4Q London,thehorseandgroom.net,020 7503 9421,bookings@remedybars.co.uk,51.5228733,-0.0805221,No,No,,Pub,4,228,178,104,30,26,566,,,,,11:30am–11pm,11:30am–11pm,11:30am–11pm,12pm–2am,11:30am–4am,6pm–4am,Closed,"https://www.google.com/maps/place/The+Horse+%26+Groom/@51.5172148,-0.0931899,13z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x48761cb04b26c9bd:0x1f0b6c8a02a2e3d2!8m2!3d51.5228733!4d-0.0805221?hl=en"
pubs near london E1,Forge & Co.,"154-158 Shoreditch High St, Hackney, London E1 6HU",154-158 Shoreditch High St,Hackney,London,E1 6HU,GWGC+5V London,forgeandco.co.uk,020 7729 0007,"frontdesk@forgeandco.co.uk,frontdesk@forgeandco.co.uk,reservations@forgeandco.co.uk",51.5254558,-0.0778223,No,Yes,,Co-working Space,3.9,136,123,52,21,26,358,,,,,8am–11pm,8am–11pm,8am–11pm,8am–11pm,8am–11pm,10am–11pm,10am–7pm,"https://www.google.com/maps/place/Forge+%26+Co./@51.5172148,-0.0931899,13z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x48761cb0a0f1d423:0x64e2c0f74706ebb0!8m2!3d51.5254558!4d-0.0778223?hl=en"
pubs near london E1,"The Victoria, Mile End","110 Grove Rd, Mile End, London E3 5TH",110 Grove Rd,Mile End,London,E3 5TH,GXH6+JM London,thevic.london,020 8712 5125,"hello@yummypubs.co.uk,Tim@yummypubs.co.uk",51.5290681,-0.0382717,No,Yes,,Pub,4.1,232,174,53,21,26,506,,,https://lh5.googleusercontent.com/p/AF1QipOUaJSMRet3G__A_Yj2D0FH9O_QbxN-CPFAJ_Ja=w408-h271-k-no,,3pm–12am,3pm–12am,12pm–12am,12pm–12am,12pm–12am,12pm–1am,12pm–12am,"https://www.google.com/maps/place/The+Victoria,+Mile+End/@51.5172148,-0.0931899,13z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x48761d240ad89fb5:0xe506bbbeb9640c14!8m2!3d51.5290681!4d-0.0382717?hl=en"
pubs near london E1,Dirty Bones Shoreditch,"1 Club Row, Shoreditch, London E1 6JX",1 Club Row,Shoreditch,London,E1 6JX,GWFG+J7 London,dirty-bones.com,020 3019 9063,info@dirty-bones.com,51.524002,-0.074272,No,No,,American restaurant,4.3,490,273,102,36,25,926,,,https://lh5.googleusercontent.com/p/AF1QipP9rjGRCMw73A_-ssPgtwh-_DKsTO_1XHhJ7xSf=w408-h306-k-no,,12–11pm,12–11pm,12–11pm,12pm–12am,12pm–12am,10am–12am,10am–10:30pm,"https://www.google.com/maps/place/Dirty+Bones+Shoreditch/@51.5172148,-0.0931899,13z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x48761cb712573a33:0xb28a8e9a4bc391ab!8m2!3d51.524002!4d-0.074272?hl=en"
pubs near london E1,Simmons Bar | Liverpool Street,"21 Widegate St, Spitalfields, London E1 7HP",21 Widegate St,Spitalfields,London,E1 7HP,GW9C+7P London,simmonsbar.co.uk,020 3879 9247,info@simmonsbar.co.uk,51.5181373,-0.0781542,No,No,,Bar,4.1,173,94,37,15,24,343,,,https://lh5.googleusercontent.com/p/AF1QipNWIArzdx-0ONdzeo0nWOscE2CP8Op23l-zy3go=w408-h271-k-no,,4–11pm,4–11pm,4–11pm,4–11pm,4–11pm,4–11pm,4–11pm,"https://www.google.com/maps/place/Simmons+Bar+%7C+Liverpool+Street/@51.5187526,-0.0807114,14z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x48761cb3a5097843:0xf5bc82710ee67804!8m2!3d51.5181373!4d-0.0781542?hl=en"
pubs near london E1,Blixen,"65A Brushfield St, Spitalfields, London E1 6AA",65A Brushfield St,Spitalfields,London,E1 6AA,GW9F+MV London,blixen.co.uk,020 7101 0093,"hello@blixen.co.uk,mervi@blixen.co.uk",51.51921,-0.0752693,No,Yes,,European restaurant,4.3,355,186,59,24,23,647,,,https://lh5.googleusercontent.com/p/AF1QipNAEunHqm8XpVeylHP5rMihLSpSsQGdRDj_9NhH=w408-h273-k-no,,11am–11pm,11am–11pm,11am–11pm,11am–11pm,11am–11pm,10am–11pm,10am–6pm,"https://www.google.com/maps/place/Blixen/@51.5172148,-0.0931899,13z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x48761cb41390ed35:0xe9579616ef026242!8m2!3d51.51921!4d-0.0752693?hl=en"
pubs near london E1,"The Hung, Drawn, and Quartered","26-27 Great Tower St, Tower, London EC3R 5AQ",26-27 Great Tower St,Tower,London,EC3R 5AQ,GW59+RM London,hung-drawn-and-quartered.co.uk,020 7626 6123,,51.5096011,-0.0807812,No,Yes,,Pub,4.2,700,566,200,31,22,1519,,,https://lh5.googleusercontent.com/p/AF1QipOvJ-cMrrELORKVPnuOqfYhFYpOJ4P6kdV-plGy=w531-h240-k-no,,11am–11pm,11am–11pm,11am–11pm,11am–11pm,11am–11pm,11am–11pm,11am–6pm,"https://www.google.com/maps/place/The+Hung,+Drawn,+and+Quartered/@51.5167278,-0.0917103,13z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x4876034e0a3e3433:0xc3f0ca76dd2d0333!8m2!3d51.5096011!4d-0.0807812?hl=en"
pubs near london E1,The Dundee Arms,"339 Cambridge Heath Rd, London E2 9LH",,339 Cambridge Heath Rd,London,E2 9LH,GWHV+PH London,thedundeearms.com,020 7729 6903,info@thedundeearms.com,51.5293484,-0.0561228,No,Yes,,Pub,4.1,210,188,70,13,22,503,,,https://lh5.googleusercontent.com/p/AF1QipMT4oOrXqEJOhyReEk0OvQ_69qqwRLZbb8HWaOd=w408-h408-k-no,,4–11pm,12pm–12am,12pm–12am,12pm–1am,12pm–1am,12pm–1am,12–10:30pm,"https://www.google.com/maps/place/The+Dundee+Arms/@51.5159352,-0.0893167,14z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x48761cdb06cf2bbf:0xb608fdad55929570!8m2!3d51.5293484!4d-0.0561228?hl=en"
pubs near london E1,The Diner Spitalfields,"4 Horner Square, Spitalfields, London E1 6EW",4 Horner Square,Spitalfields,London,E1 6EW,GW9F+VM London,goodlifediner.com,020 7377 0375,,51.5196409,-0.075868,No,No,,American restaurant,3.9,121,78,52,22,21,294,,,https://lh5.googleusercontent.com/p/AF1QipN3HpGRztBi4amGxf9arLfgJIM4kcGDHhIYKt9e=w408-h271-k-no,,10am–11pm,10am–11pm,10am–11pm,10am–11pm,9am–11pm,9am–11pm,9am–8pm,"https://www.google.com/maps/place/The+Diner+Spitalfields/@51.5167278,-0.0917103,13z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x48761cb40f14c417:0x2f4f7a228b50ef54!8m2!3d51.5196409!4d-0.075868?hl=en"
pubs near london E1,Well & Bucket,"143 Bethnal Green Rd, London E2 7DG",,143 Bethnal Green Rd,London,E2 7DG,GWGH+4J London,wellandbucket.com,020 3664 6454,"info@wellandbucket.com,INFO@WELLANDBUCKET.COM",51.5253133,-0.0709852,No,Yes,,Restaurant,4.3,451,350,99,19,20,939,,,https://lh5.googleusercontent.com/p/AF1QipM208w2BlZccMU4Mv3cUF6f1WcWabnKc1Yx5bd3=w408-h544-k-no,,12pm–12am,12pm–12am,12pm–12am,12pm–12am,12pm–12:30am,12pm–12:30am,12–11pm,"https://www.google.com/maps/place/Well+%26+Bucket/@51.518961,-0.0801293,14z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x48761cb7f0da1355:0xb0f0da2641965c56!8m2!3d51.5253133!4d-0.0709852?hl=en"
pubs near london E1,London Cocktail Club - Shoreditch,"12, 29 Sclater St, Shoreditch, London E1 6HR","12,  29 Sclater St",Shoreditch,London,E1 6HR,GWFG+FJ London,londoncocktailclub.co.uk,020 7580 1960,"info@londoncocktailclub.co.uk,fiona@londoncocktailclub.co.uk",51.5236861,-0.0733833,No,No,,Cocktail bar,4.2,212,102,40,17,20,391,,,https://lh5.googleusercontent.com/p/AF1QipMkFYYnzo4zYjwxh38jGJwN3B4fBSkin_MEmyx6=w649-h240-k-no,,5pm–12am,5pm–12am,5pm–12am,5pm–12am,5pm–1am,5pm–1am,Closed,"https://www.google.com/maps/place/London+Cocktail+Club+-+Shoreditch/@51.518961,-0.0801293,14z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x48761cb70ff18b2d:0xc5fdefec26bba274!8m2!3d51.5236861!4d-0.0733833?hl=en"
pubs near london E1,The Magpie,"12 New St, Spitalfields, London EC2M 4TP",12 New St,Spitalfields,London,EC2M 4TP,GW8C+V9 London,nicholsonspubs.co.uk,020 7929 3889,,51.5171306,-0.0790527,No,Yes,,Pub,4.1,254,309,106,26,20,715,,,https://lh5.googleusercontent.com/p/AF1QipM9G68-itpSDGl9dLiuTmWQiSD4XNNoDhwpsGHX=w408-h306-k-no,,11am–11pm,11am–11pm,11am–12am,11am–12am,11am–12am,12–11pm,Closed,"https://www.google.com/maps/place/The+Magpie/@51.518961,-0.0801293,14z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x48761cb2fd91186b:0x7ea53d0ad0273003!8m2!3d51.5171306!4d-0.0790527?hl=en"
pubs near london E1,Kings Arms,"27 Wormwood St, London EC2M 1RP",,27 Wormwood St,London,EC2M 1RP,GW88+HW London,greeneking-pubs.co.uk,020 7588 4655,824015a79ca041d1a7ac9131bd7ca325@sentry.io,51.5164067,-0.082628,No,Yes,,Pub,4.1,285,323,122,25,20,775,,,,,10am–11pm,10am–11pm,10am–11pm,10am–11pm,10am–11pm,10am–8pm,10am–6:30pm,"https://www.google.com/maps/place/Kings+Arms/@51.5172148,-0.0931899,13z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x48761cad6704971f:0x4838e4db721efbec!8m2!3d51.5164067!4d-0.082628?hl=en"
pubs near london E1,Hawksmoor Spitalfields,"157A Commercial St, Spitalfields, London E1 6BJ",157A Commercial St,Spitalfields,London,E1 6BJ,GWCF+HM London,thehawksmoor.com,020 7426 4850,"privacy@thehawksmoor.com,test@test.com",51.5214383,-0.0758446,No,No,,Steak house,4.6,1256,465,109,29,19,1878,,,https://lh5.googleusercontent.com/p/AF1QipNfiGDZOaHBPxNeMuJJb6473qL7w3rYncTXWGPF=w415-h240-k-no,,"12–3pm, 5–10:30pm","12–3pm, 5–10:30pm","12–3pm, 5–10:30pm","12–3pm, 5–10:30pm","12–3pm, 5–10:30pm",12–10:30pm,12–9pm,"https://www.google.com/maps/place/Hawksmoor+Spitalfields/@51.518961,-0.0801293,14z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x48761cb6b655d5bd:0xaec63d1ccc2447!8m2!3d51.5214383!4d-0.0758446?hl=en"
pubs near london E1,Town of Ramsgate,"62 Wapping High St, St Katharine's & Wapping, London E1W 2PN",62 Wapping High St,St Katharine's & Wapping,London,E1W 2PN,GW3Q+96 London,townoframsgate.pub,020 7481 8000,hello@townoframsgate.pub,51.5034205,-0.06198,No,Yes,,Pub,4.3,364,231,64,17,19,695,,,https://lh5.googleusercontent.com/p/AF1QipOc8Yy6YHF_9W36SOr5NLF2LF4FwyYsYvd6oKa7=w408-h270-k-no,,12–11pm,12–11pm,12–11pm,12pm–12am,12pm–12am,12pm–12am,12–11pm,"https://www.google.com/maps/place/Town+of+Ramsgate/@51.5173919,-0.087832,14z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x4876033a61500bed:0xb5d82d361a5b4355!8m2!3d51.5034205!4d-0.06198?hl=en"
pubs near london E1,The Phoenix,"26 Throgmorton St, London EC2N 2AN",,26 Throgmorton St,London,EC2N 2AN,GW77+XP London,thephoenixec2.co.uk,020 7588 7289,,51.5149476,-0.0856339,No,Yes,,Pub,3.9,157,271,142,20,19,609,,,https://lh5.googleusercontent.com/p/AF1QipOsZWZFkmZwjAyB3rpVnnK-Y2lqDR_AfYHG-51k=w408-h306-k-no,,11am–11pm,11am–11pm,11am–11pm,11am–12am,11am–12am,Closed,Closed,"https://www.google.com/maps/place/The+Phoenix/@51.5159352,-0.0893167,14z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x48761cacccec8741:0x4b086fe0108b18f7!8m2!3d51.5149476!4d-0.0856339?hl=en"
pubs near london E1,Duke Of Somerset,"15 Little Somerset St, London E1 8AH",,15 Little Somerset St,London,E1 8AH,GW7G+CF London,craft-pubs.co.uk,020 7680 9962,"charlesstreettap.brighton@stonegatepubs.com,CharlesStreetTap.Brighton@stonegatepubs.com",51.5136123,-0.0738358,No,Yes,,Pub,4,184,195,98,20,18,515,,,,,11am–11pm,11am–11pm,11am–11pm,11am–11pm,11am–12am,12–10pm,Closed,"https://www.google.com/maps/place/Duke+Of+Somerset/@51.5181008,-0.0803582,14z/data=!4m8!1m2!2m1!1spubs+near+london+E1!3m4!1s0x4876034b3ee3d0cf:0x4d4607dce2f1bf1b!8m2!3d51.5136123!4d-0.0738358?hl=en"
pubs near london E1,Alice,"133 Houndsditch, London EC3A 7BX",,133 Houndsditch,London,EC3A 7BX,GW7C+XV London,craft-pubs.co.uk,020 7929 0902,"charlesstreettap.brighton@stonegatepubs.com,CharlesStreetTap.Brighton@stonegatepubs.com",51.5149892,-0.0777859,No,Yes,,Pub,4,317,303,178,36,18,852,,,https://lh5.googleusercontent.com/p/AF1QipO6_q3TC9UU88WJI__JHo0Q4s7kBYZN-HnjqBCU=w426-h240-k-no,,11am–11pm,11am–11pm,11am–11pm,11am–12am,11am–12am,Closed,Closed,"https://www.google.com/maps/place/Alice/@51.5172148,-0.0931899,13z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x48761cb334a6eb41:0x7f8a474950e47504!8m2!3d51.5149892!4d-0.0777859?hl=en"
pubs near london E1,George Tavern,"373 Commercial Rd, Stepney Green, London E1 0LA",373 Commercial Rd,Stepney Green,London,E1 0LA,"GW7W+QV Stepney Green, London",thegeorgetavern.london,020 7790 7335,georgetavernbookings@gmail.com,51.5143847,-0.0527864,No,No,,Pub,4.3,286,130,44,13,17,490,,,https://lh5.googleusercontent.com/p/AF1QipNxzay5f1afneF6qVvyCRGbEaFl7cYiUpUTc_c4=w408-h269-k-no,,4pm–12am,4pm–12am,4pm–12am,4pm–2:30am,4pm–3am,4pm–3am,4pm–12am,"https://www.google.com/maps/place/George+Tavern/@51.5181008,-0.0803582,14z/data=!4m8!1m2!2m1!1spubs+near+london+E1!3m4!1s0x4876032ca638459f:0x1aa28899efc0efa0!8m2!3d51.5143847!4d-0.0527864?hl=en"
pubs near london E1,Commercial Tavern,"142-144 Commercial St, Spitalfields, London E1 6NU",142-144 Commercial St,Spitalfields,London,E1 6NU,GWCF+JP London,commercial-tavern.com,020 3137 9736,,51.521595,-0.0756891,No,Yes,,Pub,4.3,443,329,95,16,16,899,,,https://lh5.googleusercontent.com/p/AF1QipOhQqZOv-ExxPbhGny-j2OYIqUsznaluDBSONBC=w408-h306-k-no,,12–11pm,12–11pm,12–11pm,12–11pm,12–11pm,12–11pm,12–10:30pm,"https://www.google.com/maps/place/Commercial+Tavern/@51.5181008,-0.0803582,14z/data=!4m8!1m2!2m1!1spubs+near+london+E1!3m4!1s0x48761cb6cc0bcd85:0xfe99bb751dce1f67!8m2!3d51.521595!4d-0.0756891?hl=en"
pubs near london E1,The English Restaurant,"52 Brushfield St, Spitalfields, London E1 6AG",52 Brushfield St,Spitalfields,London,E1 6AG,GW9F+HC London,theenglishrestaurant.com,020 7247 4110,"info@theenglishrestaurant.com,info@theenglishrestaurant.com",51.5189841,-0.0764364,No,Yes,,English restaurant,4.3,278,199,50,20,16,563,,,https://lh5.googleusercontent.com/p/AF1QipN1lFSb_JMYHvJqVmOVzAvAv_VUNX6hiJawYqe4=w408-h240-k-no-pi-10-ya340-ro0-fo100,,8am–11pm,8am–11pm,8am–11pm,8am–11pm,8am–11pm,9:30am–11pm,9:30am–7pm,"https://www.google.com/maps/place/The+English+Restaurant/@51.5173919,-0.087832,14z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x48761cb3f5467e4b:0x3ebc80f8bdfd615c!8m2!3d51.5189841!4d-0.0764364?hl=en"
pubs near london E1,Bull in a China Shop - Bar & Restaurant,"196 Shoreditch High St, Hackney, London E1 6LG",196 Shoreditch High St,Hackney,London,E1 6LG,GWFC+FX London,bullinachinashop.london,020 7539 9299,"info@equestrian.com,info@bullinachinashop.london,iver@select-themes.com",51.5237092,-0.0775462,No,Yes,,Restaurant,4.3,237,114,36,23,16,426,,,https://lh5.googleusercontent.com/p/AF1QipPuc-0N0pGZvYraKdNgO_8JoaEeZyJI9fJBS1oE=w408-h272-k-no,,10am–11:30pm,10am–11:30pm,10am–11:30pm,10am–11:30pm,10am–11:30pm,10am–11:30pm,10am–11:30pm,"https://www.google.com/maps/place/Bull+in+a+China+Shop+-+Bar+%26+Restaurant/@51.5159352,-0.0893167,14z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x48761cb0c45130ed:0xff8faa5b56636841!8m2!3d51.5237092!4d-0.0775462?hl=en"
pubs near london E1,Rainbow Sports Bar,"72 Shoreditch High St, Hackney, London E1 6JJ",72 Shoreditch High St,Hackney,London,E1 6JJ,GWFF+V5 London,facebook.com,020 7739 2959,,51.5246529,-0.0770874,No,Yes,,Bar,3.5,32,9,12,3,16,72,,4 Photos,https://lh5.googleusercontent.com/p/AF1QipNGAs5wWibhPsObIqOdFh_6aGaLVB-BhZzKDxHN=w408-h306-k-no,,3:30pm–1am,5pm–3am,1pm–3am,1pm–3am,1pm–3am,1pm–3am,3pm–12am,"https://www.google.com/maps/place/Rainbow+Sports+Bar/@51.5159352,-0.0893167,14z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x48761cb7356913ef:0xb8a1706901e8b93d!8m2!3d51.5246529!4d-0.0770874?hl=en"
pubs near london E1,The Castle,"44 Commercial Rd, Whitechapel, London E1 1LN",44 Commercial Rd,Whitechapel,London,E1 1LN,GW7J+XF London,thecastlelondon.com,,,51.5148875,-0.0687664,No,Yes,,Pub,4.2,271,213,92,19,15,610,,,,,4pm–12am,4pm–12am,12pm–1am,12pm–2am,12pm–3am,12pm–3am,4–11pm,"https://www.google.com/maps/place/The+Castle/@51.5164756,-0.0767822,14z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x487603354c7e799f:0x67e893b864ac2543!8m2!3d51.5148875!4d-0.0687664?hl=en"
pubs near london E1,The Urban Bar - Whitechapel,"176 Whitechapel Rd, Whitechapel, London E1 1BJ",176 Whitechapel Rd,Whitechapel,London,E1 1BJ,GW9R+JC London,,020 7247 8978,,51.5190733,-0.0589357,No,Yes,,Bar,4.1,161,141,45,13,15,375,,,https://lh5.googleusercontent.com/p/AF1QipPIONS1XmZxuQ_-SldPFWl_r0XlowIxdk-S2QqP=w408-h272-k-no,,12pm–1am,12pm–1am,12pm–1am,12pm–2am,12pm–3am,10am–3am,10am–1am,"https://www.google.com/maps/place/The+Urban+Bar+-+Whitechapel/@51.5164756,-0.0767822,14z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x48761ccdf47a5289:0xf7d720943522afde!8m2!3d51.5190733!4d-0.0589357?hl=en"
pubs near london E1,The Gun Spitalfields,"54 Brushfield St, Spitalfields, London E1 6AG",54 Brushfield St,Spitalfields,London,E1 6AG,GW9F+HH London,thegunlondon.com,020 7846 9594,info@thegunlondon.com,51.5188944,-0.0761011,No,Yes,,Bar,4.2,202,139,44,12,13,410,,,,,12–11pm,12–11pm,12–11pm,12–11:30pm,12–11:30pm,12–11:30pm,12–10pm,"https://www.google.com/maps/place/The+Gun+Spitalfields/@51.5187526,-0.0807114,14z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x48761cb40b2ffefd:0x75420217bbc8caa4!8m2!3d51.5188944!4d-0.0761011?hl=en"
pubs near london E1,The Old Ship,"17 Barnes St, Limehouse, London E14 7NW",17 Barnes St,Limehouse,London,E14 7NW,GX76+C2 London,oldship.net,020 7791 1301,alphonsus-jdf@hotmail.co.uk,51.5135778,-0.0398824,No,Yes,,Pub,4.4,222,94,28,6,13,363,,,https://lh5.googleusercontent.com/p/AF1QipOTTbYfbwfKChNIKLvWgIcb6p9TQEfbrkOz6yIj=w426-h240-k-no,,12–11pm,12–11pm,12pm–12am,12pm–12am,12pm–12am,12pm–12am,12pm–12am,"https://www.google.com/maps/place/The+Old+Ship/@51.5167278,-0.0917103,13z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x487602d36b94d8db:0x9226f771f9de37fb!8m2!3d51.5135778!4d-0.0398824?hl=en"
pubs near london E1,Coborn,"8 Coborn Rd, Bow, London E3 2DA",8 Coborn Rd,Bow,London,E3 2DA,GXG9+RX London,thecoborn.co.uk,020 8980 3793,"coborn@youngs.co.uk,enquiries@youngs.co.uk",51.5270065,-0.0300232,No,Yes,,Pub,4.3,309,211,68,18,13,619,,,https://lh5.googleusercontent.com/p/AF1QipMpQompXGdeuElEdjjBXjc4HrptjPtz6-T7hdZF=w408-h271-k-no,,11am–11pm,11am–11pm,11am–11pm,11am–11pm,11am–12am,11am–12am,12–10:30pm,"https://www.google.com/maps/place/Coborn/@51.5167278,-0.0917103,13z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x48761d3a3eedcce9:0x9528d9701f9742ea!8m2!3d51.5270065!4d-0.0300232?hl=en"
pubs near london E1,The Flying Horse,"52 Wilson St, Finsbury, London EC2A 2ER",52 Wilson St,Finsbury,London,EC2A 2ER,GWC7+5X London,flyinghorsepub.co.uk,020 7247 5338,,51.520437,-0.08503,No,Yes,,Pub,4.1,256,239,132,19,13,659,,,https://lh5.googleusercontent.com/p/AF1QipO_MfPYhUtjgiqVA9VEEpo4CIR4Nw3_UGQrXCmg=w408-h240-k-no-pi-0-ya126.387665-ro-0-fo100,,10:30am–12am,10:30am–12am,10:30am–12am,10:30am–12am,10:30am–12am,10:30am–12am,12–8pm,"https://www.google.com/maps/place/The+Flying+Horse/@51.5173919,-0.087832,14z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x48761cae7e45b35f:0x669e4acd9c0250ad!8m2!3d51.520437!4d-0.08503?hl=en"
pubs near london E1,Mr. White’s English Chophouse London Whitechapel,"103-107, New Rd, Whitechapel, London E1 1HJ","103-107,  New Rd",Whitechapel,London,E1 1HJ,GW9P+2W London,mpwrestaurants.co.uk,020 3019 8722,no-mpw-email@brookfielddigital.co.uk,51.5176205,-0.0626956,No,Yes,,Restaurant,3.9,81,50,32,18,13,194,,,https://lh5.googleusercontent.com/p/AF1QipMpI26iNHMgVwsVSqe1mzV4MRUPiEy0fEZuS2vW=w408-h240-k-no,,"12–3pm, 5:30–10pm","12–3pm, 5:30–10pm","12–3pm, 5:30–10pm","12–3pm, 5:30–10pm","12–3pm, 5:30–10:30pm","11am–4pm, 5:30–10:30pm","11am–4pm, 5:30–10pm","https://www.google.com/maps/place/Mr.+White%E2%80%99s+English+Chophouse+London+Whitechapel/@51.5159352,-0.0893167,14z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x48761cccf63458c5:0x615a2ec64d140e23!8m2!3d51.5176205!4d-0.0626956?hl=en"
pubs near london E1,The White Hart,"89 Whitechapel High St, Shadwell, London E1 7RA",89 Whitechapel High St,Shadwell,London,E1 7RA,"GW8H+8M Shadwell, London",thewhitehartlondon.co.uk,020 7247 1546,,51.515832,-0.0708476,No,No,,Pub,4.1,169,131,72,11,12,395,,,,,11am–11pm,11am–11pm,11am–11pm,11am–12am,11am–1am,11am–1am,12–11pm,"https://www.google.com/maps/place/The+White+Hart/@51.5164756,-0.0767822,14z/data=!4m9!1m3!2m2!1spubs+near+london+E1!6e5!3m4!1s0x48761cb5599cd6dd:0xa575cdb894f2998!8m2!3d51.515832!4d-0.0708476?hl=en"
