unique_key,gmap_category,Name,Full_Address,Street_Address,City,State,Zip,Plus_Code,Website,Phone,Email,Lat,Lng,Virtual_Tour,Claimed,Category,Rating,Reviews,Amenities,Photos,Main_Image_URL,Sub_Title,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,URL
Cin Cin by Select1300.87634472854,restaurant,Cin Cin by Select,"Strada 14 Decembrie 1989 nr. 2, Iași 700123, Romania",Strada 14 Decembrie 1989 nr. 2,Iași 700123,Romania,a,"5H8J+3G Iași, Romania",selectgrup.ro,+40 232 210 715,,47.1652083,27.58127,No,Yes,Restaurant,4.5,-70,,74+ Photos,https://lh5.googleusercontent.com/p/AF1QipP-Mol7X5uHl1uOTmkq_aTvCg9WUop4otltbhTs=w408-h272-k-no,,10am–12am,10am–12am,10am–12am,10am–12am,10am–12am,10am–12am,10am–12am,"https://www.google.com/maps/place/Cin+Cin+by+Select/@47.1652083,27.5768926,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb7a3c25f89b:0x4a1e8b930fb671b4!8m2!3d47.1652083!4d27.58127?hl=en"
WOW!1301.67798327938,restaurant,WOW!,"Bulevardul Tudor Vladimirescu 113, Iași 700291, Romania",Bulevardul Tudor Vladimirescu 113,Iași 700291,Romania,a,"5J43+3M Iași, Romania",,+40 723 144 481,,47.1551549,27.6041503,No,No,Fast food restaurant,5,-3,,,//geo1.ggpht.com/cbk?panoid=hdpSh4rDHnq0mHbSVnuCaw&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=248.52016&pitch=0&thumbfov=100,,,,,,,,,"https://www.google.com/maps/place/WOW!/@47.1551549,27.5997729,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb91a087f86b:0x3505202083720ed5!8m2!3d47.1551549!4d27.6041503?hl=en"
Arnia1300.41006500755,restaurant,Arnia,"Șoseaua Arcu nr. 26, Iași 700137, Romania",Șoseaua Arcu nr. 26,Iași 700137,Romania,a,"5H99+RG Iași, Romania",restaurantarnia.ro,+40 766 343 151,,47.169588,27.5688239,No,Yes,Restaurant,4.4,-32,,93+ Photos,https://lh5.googleusercontent.com/p/AF1QipOx-n9qDweXnKumabyJNvMEQyifW8_0WEKnBJLO=w408-h248-k-no,Restaurant Arnia,"7–10am, 5–9:30pm","7–10am, 5–9:30pm","7–10am, 5–9:30pm","7–10am, 5–9:30pm",7–10am,7–10am,7–10am,"https://www.google.com/maps/place/Arnia/@47.1525895,27.5879574,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb6689d57297:0xacbece38ef8511fd!8m2!3d47.169588!4d27.5688239?hl=en"
McDonald's1300.40085457694,restaurant,McDonald's,"Piața Gării nr. 4, Iași 700090, Romania",Piața Gării nr. 4,Iași 700090,Romania,a,"5H8C+5C Iași, Romania",mcdonalds.ro,+40 232 206 025,,47.165493,27.5710222,No,No,Fast food restaurant,4,"-3,546",,645+ Photos,https://lh5.googleusercontent.com/p/AF1QipOHdUzwPiBp9NwPXH3D28TGf5ep8yp5WLXOfMPy=w426-h240-k-no,,6am–12am,6am–12am,6am–12am,6am–12am,6am–1am,6am–1am,6am–12am,"https://www.google.com/maps/place/McDonald's/@47.1525895,27.5879574,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb6f9bd587d9:0xf64f40ccb494a5e2!8m2!3d47.165493!4d27.5710222?hl=en"
Hotel Select1300.87303724607,restaurant,Hotel Select,"Strada 14 Decembrie 1989 2, Iași 700123, Romania",Strada 14 Decembrie 1989 2,Iași 700123,Romania,a,"5H8J+3F Iași, Romania",selectgrup.ro,+40 232 210 715,,47.1651561,27.5812304,No,Yes,,4.6,-443,Child friendly,586+ Photos,https://lh5.googleusercontent.com/p/AF1QipPYw6Qp1VHuNxdmnwRwclAf4h59XV6r8xJbLVBN=w408-h306-k-no,,,,,,,,,"https://www.google.com/maps/place/Hotel+Select/@47.1525895,27.5879574,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb7a3dc7c743:0x1a251fa67ccc08c9!8m2!3d47.1651561!4d27.5812304?hl=en"
Wok on By1300.78765957192,restaurant,Wok on By,"Strada Iordachi Lozonschi nr. 8, Iași 700028, Romania",Strada Iordachi Lozonschi nr. 8,Iași 700028,Romania,a,"5H7J+85 Iași, Romania",wokonby.ro,+40 735 430 660,,47.163366,27.580467,No,Yes,Asian fusion restaurant,4.3,-52,,25 Photos,https://lh5.googleusercontent.com/p/AF1QipNOBCpTPeXyXtEdKh-xDFd9wiZ_HptsfD2isnqz=w408-h271-k-no,,10am–10pm,10am–10pm,10am–10pm,10am–10pm,10am–4pm,Closed,Closed,"https://www.google.com/maps/place/Wok+on+By/@47.1525895,27.5879574,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafc81c9b7f8a7:0x83b5610b581f3766!8m2!3d47.163366!4d27.580467?hl=en"
Brunch House 61300.49823696685,restaurant,Brunch House 6,"Stradela Silvestru Nr. 6, Iași 700259, Romania",Stradela Silvestru Nr. 6,Iași 700259,Romania,a,"5H6G+R2 Iași, Romania",facebook.com,+40 232 741 462,,47.162048,27.575101,No,No,Restaurant,4.4,-28,,,//geo0.ggpht.com/cbk?panoid=YdDGCYoCpeP6bzziwdkBcA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=16.611134&pitch=0&thumbfov=100,,,,,,,,,"https://www.google.com/maps/place/Brunch+House+6/@47.162048,27.5707236,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb71a80f569f:0xfa83e6b25bc1e00f!8m2!3d47.162048!4d27.575101?hl=en"
Cornelius1301.66731955282,restaurant,Cornelius,"Bulevardul Tudor Vladimirescu, Iași, Romania",Bulevardul Tudor Vladimirescu,Iași,Romania,a,"5J43+J6 Iași, Romania",restaurantcornelius.ro,+40 232 220 098,,47.1565519,27.6031064,No,Yes,Restaurant,3.2,-5,,15 Photos,https://lh5.googleusercontent.com/p/AF1QipODeqyTGI6u7-wCrThZGKeIeMVJGim2oJd3oLv5=w408-h273-k-no,,6am–12am,6am–12am,6am–12am,6am–12am,6am–12am,6am–12am,8am–11pm,"https://www.google.com/maps/place/Cornelius/@47.1565519,27.598729,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafbb1f207be55:0x331a67a3bfd0ce0!8m2!3d47.1565519!4d27.6031064?hl=en"
Bavaria Restaurant & Pizza1300.23351143621,restaurant,Bavaria Restaurant & Pizza,"nr. 2 A, Bulevardul Nicolae Iorga, Iași 700225, Romania","nr. 2 A,  Bulevardul Nicolae Iorga",Iași 700225,Romania,a,"5H4F+58 Iași, Romania",bavariaiasi.ro,+40 752 119 922,,47.1554249,27.5733601,No,Yes,Restaurant,4.1,-281,,249+ Photos,https://lh5.googleusercontent.com/p/AF1QipPYDyQgAwNrH3sTOphu1nlPxpLTwHLW7dRc8Hfd=w426-h240-k-no,,11am–12am,9am–12am,9am–12am,9am–12am,9am–12am,9am–12am,9am–12am,"https://www.google.com/maps/place/Bavaria+Restaurant+%26+Pizza/@47.1554249,27.5689827,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb74ada192a3:0x20c0e225a190fdf5!8m2!3d47.1554249!4d27.5733601?hl=en"
Corrido1300.95833502595,restaurant,Corrido,"Strada Lascăr Catargi nr. 12-16, Iași 700107, Romania",Strada Lascăr Catargi nr. 12-16,Iași 700107,Romania,a,"5HCH+CR Iași, Romania",winederful.ro,+40 232 707 747,,47.1711216,27.5795506,Yes,Yes,Spanish restaurant,4.5,-497,,501+ Photos,https://lh5.googleusercontent.com/p/AF1QipOnpmnzdwkHUKPaU34iF5OV23MgkCqBoPuUi4U4=w408-h306-k-no,,11am–11:30pm,11am–11:30pm,11am–11:30pm,11am–11:30pm,11am–11:30pm,11am–11:30pm,11am–11:30pm,"https://www.google.com/maps/place/Corrido/@47.1525895,27.5879574,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb626917a06d:0x7bc208165b367970!8m2!3d47.1711216!4d27.5795506?hl=en"
The Box1300.74122194202,restaurant,The Box,"Bulevardul Carol I, Iași, Romania",Bulevardul Carol I,Iași,Romania,a,"5HCF+JV Iași, Romania",,+40 755 836 495,,47.1715447,27.5747006,No,No,Hamburger restaurant,4.7,-64,,27 Photos,https://lh5.googleusercontent.com/p/AF1QipNLU-G0U1mk5wbsD8jahNz8yS7cxxAc-KFJIKFb=w408-h306-k-no,,11am–10pm,11am–10pm,11am–10pm,11am–10pm,11am–10pm,11am–10pm,11am–10pm,"https://www.google.com/maps/place/The+Box/@47.1525895,27.5879574,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb6393bcd81d:0x6d36ef5eee6c6987!8m2!3d47.1715447!4d27.5747006?hl=en"
Harmony Cafe1300.64782170891,restaurant,Harmony Cafe,"Bulevardul Carol I nr. 27, Iași 700507, Romania",Bulevardul Carol I nr. 27,Iași 700507,Romania,a,"5HG9+RQ Iași, Romania",facebook.com,+40 751 965 905,,47.1770779,27.5694867,No,Yes,Cafe,4.8,-321,,212+ Photos,https://lh5.googleusercontent.com/p/AF1QipMc1ySUUGEbhWjqW6ZmsKVJhZNuhgq9in0B8cHp=w426-h240-k-no,,9am–11pm,9am–11pm,9am–11pm,9am–11pm,9am–11pm,10am–11pm,Closed,"https://www.google.com/maps/place/Harmony+Cafe/@47.1770779,27.5651093,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb8e202156e7:0xc2649811db205583!8m2!3d47.1770779!4d27.5694867?hl=en"
Rustic1300.50051379826,restaurant,Rustic,"Strada Iancu Bacalu nr. 38 A, Iași 700029, Romania",Strada Iancu Bacalu nr. 38 A,Iași 700029,Romania,a,"5H4H+H9 Iași, Romania",,+40 332 421 023,,47.156499,27.5783941,No,Yes,Restaurant,4.3,-142,,94+ Photos,https://lh5.googleusercontent.com/p/AF1QipP6URF4pKhou2HbkYxl_Um6afRU2Ng4Oi4XatAL=w408-h306-k-no,,8am–8pm,8am–8pm,8am–8pm,8am–8pm,8am–8pm,Closed,Closed,"https://www.google.com/maps/place/Rustic/@47.1525895,27.5879574,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb750091fe3f:0x632ed44b1c78acd2!8m2!3d47.156499!4d27.5783941?hl=en"
Restaurant Chinezesc By Li1300.9964905312,restaurant,Restaurant Chinezesc By Li,"Strada Palas 7A, Iași 700051, Romania",Strada Palas 7A,Iași 700051,Romania,a,"5H4Q+CM Iași, Romania",chinesebyli.ro,,,47.1561166,27.5891355,No,No,Chinese restaurant,4.2,-24,,19 Photos,https://lh5.googleusercontent.com/p/AF1QipMINLayTtqih6RYUoxIPcEw7JFP8N7ysIT93ZMW=w408-h306-k-no,,10am–10pm,10am–10pm,10am–10pm,10am–10pm,10am–10pm,10am–10pm,10am–10pm,"https://www.google.com/maps/place/Restaurant+Chinezesc+By+Li/@47.1525895,27.5879574,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb9ea66f8663:0x58b50b50ae9d9461!8m2!3d47.1561166!4d27.5891355?hl=en"
Bigbur1300.59878831714,restaurant,Bigbur,"Aleea Nicolina nr. 13, Iași 700259, Romania",Aleea Nicolina nr. 13,Iași 700259,Romania,a,"4HXP+46 Iași, Romania",bigbur.ro,+40 745 611 311,,47.147757,27.585592,No,Yes,Restaurant,3.9,-136,,20 Photos,https://lh5.googleusercontent.com/p/AF1QipPbtJ_Y6sHCZyLDM0hoiLgzy0jXCMsHtHdpXJjV=w408-h306-k-no,,11am–9pm,11am–9pm,11am–9pm,11am–9pm,11am–9pm,11am–9pm,11am–9pm,"https://www.google.com/maps/place/Bigbur/@47.1525895,27.5879574,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafba4f151b23d:0x6830920d346aae8b!8m2!3d47.147757!4d27.585592?hl=en"
Ospățul Zeilor1301.76790317055,restaurant,Ospățul Zeilor,"Iulius Mall, Etaj 2, Bulevardul Tudor Vladimirescu 113, Iași 700259, Romania","Iulius Mall,  Etaj 2",Iași 700259,Romania,a,"5J44+59 Iași, Romania",,,,47.1554188,27.6059027,No,No,Romanian restaurant,3.4,-10,,2 Photos,https://lh5.googleusercontent.com/p/AF1QipOaxlR-VGOk2UGiRzKvkI68L4UOObfSP1csTmiU=w408-h725-k-no,,10am–10pm,10am–10pm,10am–10pm,10am–10pm,10am–10pm,10am–10pm,10am–10pm,"https://www.google.com/maps/place/Osp%C4%83%C8%9Bul+Zeilor/@47.1525895,27.5879574,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb91997a32d3:0x3fe5297c8d4172b5!8m2!3d47.1554188!4d27.6059027?hl=en"
Agatha1300.93384887048,restaurant,Agatha,"Strada Iarmaroc nr. 30, Iași 700259, Romania",Strada Iarmaroc nr. 30,Iași 700259,Romania,a,"4HRW+RC Iași, Romania",restaurant-agatha.ro,+40 770 554 595,,47.1420877,27.5960169,No,Yes,Restaurant,4.2,-151,,112+ Photos,https://lh5.googleusercontent.com/p/AF1QipPaneTaM_muRoRD0F56k88rPOXdiyMXhE514vet=w426-h240-k-no,,12–10pm,12–10pm,12–10pm,12–10pm,12–11pm,12–11pm,12–11pm,"https://www.google.com/maps/place/Agatha/@47.1420877,27.5916395,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafbb906bcede3:0x376f285324f16934!8m2!3d47.1420877!4d27.5960169?hl=en"
Panoramic1300.88184942994,restaurant,Panoramic,"Piața Unirii nr. 5, Iași 700056, Romania",Piața Unirii nr. 5,Iași 700056,Romania,a,"5H8J+M6 Iași, Romania",restaurant-panoramic.ro,+40 232 205 013,,47.1666896,27.5805205,Yes,Yes,Restaurant,4.5,-431,,414+ Photos,https://lh5.googleusercontent.com/p/AF1QipObGc4d-n6NIpF3Pk2e090ncdY3fDdOm6g3h30p=w408-h252-k-no,,5pm–12am,5pm–12am,5pm–12am,5pm–12am,5pm–12am,12pm–12am,12pm–12am,"https://www.google.com/maps/place/Panoramic/@47.153171,27.5876055,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb7babeb2547:0x9a0be97c369abc51!8m2!3d47.1666896!4d27.5805205?hl=en"
Dopo Poco Restaurant1301.04311695409,restaurant,Dopo Poco Restaurant,"Strada Palat nr. 1, Iași 700259, Romania",Strada Palat nr. 1,Iași 700259,Romania,a,"5H5Q+X5 Iași, Romania",dopopocotrattoria.ro,+40 744 225 599,,47.1598806,27.5879222,No,Yes,Restaurant,4.2,-472,,166+ Photos,https://lh5.googleusercontent.com/p/AF1QipNxuniIxDgM7CPWPm9bBKmk4r5AAkks--4JdAqK=w426-h240-k-no,,9am–11pm,9am–11pm,9am–11pm,9am–11pm,9am–11pm,9am–11pm,9am–11pm,"https://www.google.com/maps/place/Dopo+Poco+Restaurant/@47.1598806,27.5835448,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb9ef7aff83f:0xcd01a67ab8947cec!8m2!3d47.1598806!4d27.5879222?hl=en"
Wok Up1300.5966844405,restaurant,Wok Up,"Strada Alexandru Ipsilanti Vodă nr.16B, Iași 700259, Romania",Strada Alexandru Ipsilanti Vodă nr.16B,Iași 700259,Romania,a,"5H5H+7Q Iași, Romania",wokup.ro,+40 751 241 941,,47.158143,27.579472,No,Yes,Restaurant,4.1,-125,,23 Photos,https://lh5.googleusercontent.com/p/AF1QipPCNWv2ZnWa6J-3scHzpLpQ1Sw5fUVlwLvcFdf5=w408-h544-k-no,,10am–10pm,10am–10pm,10am–10pm,10am–10pm,10am–10pm,12–10pm,10am–10pm,"https://www.google.com/maps/place/Wok+Up/@47.1525895,27.5879574,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb7a323e594d:0xbe1e105dc2c0a104!8m2!3d47.158143!4d27.579472?hl=en"
Veneto1300.95032385477,restaurant,Veneto,"Palas Mall, Food Court, Iași, Romania","Palas Mall,  Food Court",Iași,Romania,a,"5H4Q+2G Iași, Romania",facebook.com,+40 332 730 786,,47.15503,27.5887922,No,Yes,Fast food restaurant,4.1,-39,,2 Photos,https://lh5.googleusercontent.com/p/AF1QipN-ROBqVjx8amQep6aXKup1VDDmDoqdFhBWhAu1=w408-h306-k-no,,10am–10pm,10am–10pm,10am–10pm,10am–10pm,10am–10pm,10am–10pm,10am–10pm,"https://www.google.com/maps/place/Veneto/@47.1525895,27.5879574,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb9ec8f598b1:0x1fcaebf2c04285a!8m2!3d47.15503!4d27.5887922?hl=en"
Cârciuma Veche1300.88301854847,restaurant,Cârciuma Veche,"Bulevardul Ștefan cel Mare și Sfânt nr. 18, Iași 700064, Romania",Bulevardul Ștefan cel Mare și Sfânt nr. 18,Iași 700064,Romania,a,"5H6M+6M Iași, Romania",facebook.com,+40 727 255 288,,47.1605207,27.584153,No,Yes,Romanian restaurant,4,-389,,416+ Photos,https://lh5.googleusercontent.com/p/AF1QipMiGi420AYzGBZleg40XeKZhfvX-ANRL5_mUifI=w426-h240-k-no,,8am–11:30pm,8am–11:30pm,8am–11:30pm,8am–11:30pm,8am–11:30pm,8am–11:30pm,8am–11:30pm,"https://www.google.com/maps/place/C%C3%A2rciuma+Veche/@47.1521671,27.5879036,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb77b595216b:0x90aae402524e0b2e!8m2!3d47.1605207!4d27.584153?hl=en"
Leon - Gourmet Bakery1300.87400896563,restaurant,Leon - Gourmet Bakery,"Bulevardul Socola 18, Iași 700259, Romania",Bulevardul Socola 18,Iași 700259,Romania,a,"4HWR+WM Iași, Romania",,,,47.1473493,27.591668,No,No,Restaurant,,,,2 Photos,https://lh5.googleusercontent.com/p/AF1QipPdDSFChToNiRU2pnNV8okE1GlpS5FL7QzQO895=w408-h306-k-no,,,,,,,,,"https://www.google.com/maps/place/Leon+-+Gourmet+Bakery/@47.1473493,27.5872906,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafbc5ec195ed7:0x1aa68fa3c203fb46!8m2!3d47.1473493!4d27.591668?hl=en"
Oscar1300.95697742033,restaurant,Oscar,"Strada Lascăr Catargi nr. 12-16, Iași 700107, Romania",Strada Lascăr Catargi nr. 12-16,Iași 700107,Romania,a,"5HCH+CR Iași, Romania",restaurant-oscar.ro,+40 745 245 251,,47.1710303,27.5795752,No,Yes,Restaurant,4.4,"-2,185",,997+ Photos,https://lh5.googleusercontent.com/p/AF1QipPxqPiQLOzybUB9Fg4q09xrS7BHhh34mCdavvRN=w408-h271-k-no,,10:30am–11pm,10:30am–11pm,10:30am–11pm,10:30am–11pm,10:30am–11pm,10:30am–11pm,10:30am–11pm,"https://www.google.com/maps/place/Oscar/@47.1710303,27.5751978,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb6336d17071:0x1e6d2e594a40ddce!8m2!3d47.1710303!4d27.5795752?hl=en"
Atelierul de Bere1301.13250458262,restaurant,Atelierul de Bere,"Strada Anastasie Panu nr. 52, Iași 700023, Romania",Strada Anastasie Panu nr. 52,Iași 700023,Romania,a,"5H6Q+4R Iași, Romania",facebook.com,+40 232 452 557,,47.1603001,27.5895722,Yes,Yes,Restaurant,4.2,-815,,221+ Photos,https://lh5.googleusercontent.com/p/AF1QipPAnriIVxu1E5rjSqRkQwX1GobTXauWVK-zf25P=w704-h240-k-no,,8am–12am,8am–12am,8am–12am,8am–12am,8am–12am,8am–12am,8am–12am,"https://www.google.com/maps/place/Atelierul+de+Bere/@47.1603001,27.5851948,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb9d22cf6443:0x43e862bed1e10b3b!8m2!3d47.1603001!4d27.5895722?hl=en"
Subway Foodcourt1300.99527522295,restaurant,Subway Foodcourt,"Food Court, Palas Mall, Strada Palas 5C, Iași 700259, Romania","Food Court,  Palas Mall",Iași 700259,Romania,a,"5H4Q+4R Iași, Romania",,,,47.1553499,27.5895583,No,No,Fast food restaurant,5,-2,,6 Photos,https://lh5.googleusercontent.com/p/AF1QipM0xUynyP1wcV7j5Bz014oUIwTJPIm-LH5fhuia=w426-h240-k-no,,10am–10pm,10am–10pm,10am–10pm,10am–10pm,10am–10pm,10am–10pm,10am–10pm,"https://www.google.com/maps/place/Subway+Foodcourt/@47.1525895,27.5879574,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb24428658cd:0x2a1d6ed4590fa671!8m2!3d47.1553499!4d27.5895583?hl=en"
La Folie Cafe Boulangerie1300.97479014521,restaurant,La Folie Cafe Boulangerie,"Strada Palas 5C, Iași 700259, Romania",Strada Palas 5C,Iași 700259,Romania,a,"5H4Q+4M Iași, Romania",la-folie.ro,,,47.1553162,27.5891436,No,No,Restaurant,3,-3,,5 Photos,https://lh5.googleusercontent.com/p/AF1QipPpKl-nK7w9PbX6iX-h5VJEUgwUSJPJT6FOBRQs=w426-h240-k-no,,10am–10pm,10am–10pm,10am–10pm,10am–10pm,10am–10pm,10am–10pm,10am–10pm,"https://www.google.com/maps/place/La+Folie+Cafe+Boulangerie/@47.1525895,27.5879574,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafbc888d1cad1:0x9ff1000f2800245a!8m2!3d47.1553162!4d27.5891436?hl=en"
Gran Gusto1300.97996002885,restaurant,Gran Gusto,"Bulevardul Independenței nr. 14-16, Iași 700100, Romania",Bulevardul Independenței nr. 14-16,Iași 700100,Romania,a,"5H8J+XV Iași, Romania",grangusto.ro,+40 756 208 208,,47.1674201,27.5821734,No,Yes,Pizza restaurant,4.2,-65,,19 Photos,https://lh5.googleusercontent.com/p/AF1QipPkvnYY0yITyFbB6G55amnTOQMRQ2ap2xxDgzaJ=w408-h272-k-no,,8am–12am,8am–12am,8am–12am,8am–12am,8am–12am,10am–12am,10am–12am,"https://www.google.com/maps/place/Gran+Gusto/@47.1674201,27.577796,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb9d66c16d2f:0x922b25724f33a581!8m2!3d47.1674201!4d27.5821734?hl=en"
Noodle Pack1300.96595022596,restaurant,Noodle Pack,"Nr. 5 C, Palas Shopping Mall, Strada Palas, Iași 700259, Romania","Nr. 5 C,  Palas Shopping Mall",Iași 700259,Romania,a,"5H4Q+4H Iași, Romania",,,,47.1553178,27.5889552,No,No,Fast food restaurant,5,-1,,9 Photos,https://lh5.googleusercontent.com/p/AF1QipOF_HkySvPao6wU0X6C8kyqLKQKUGkI48j79TkJ=w426-h240-k-no,,10am–10pm,10am–10pm,10am–10pm,10am–10pm,10am–10pm,10am–10pm,10am–10pm,"https://www.google.com/maps/place/Noodle+Pack/@47.1525895,27.5879574,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafbe0a7de96ab:0x778d2dcb93b46434!8m2!3d47.1553178!4d27.5889552?hl=en"
Rotiseria Krantz1300.7189166509,restaurant,Rotiseria Krantz,"Strada Nicolina 2, Iași 700259, Romania",Strada Nicolina 2,Iași 700259,Romania,a,"5H2P+6H Iași, Romania",,,,47.1506018,27.5864754,No,No,Fast food restaurant,4.3,-3,,,//geo3.ggpht.com/cbk?panoid=uSPRGf70oQ_SXXOpwNf5cA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=320.31137&pitch=0&thumbfov=100,,,,,,,,,"https://www.google.com/maps/place/Rotiseria+Krantz/@47.1525895,27.5879574,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafba392d41211:0xbd5901af10cbc68c!8m2!3d47.1506018!4d27.5864754?hl=en"
La Nea Mitica1300.9804021245,restaurant,La Nea Mitica,"Strada Sfântul Lazăr 39, Iași 700259, Romania",Strada Sfântul Lazăr 39,Iași 700259,Romania,a,"5H3Q+QW Iași, Romania",,,,47.1543796,27.5898106,No,No,Restaurant,5,-1,,,//geo2.ggpht.com/cbk?panoid=MJTS_nFpU1AVq3Igb7lSCA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=124.03061&pitch=0&thumbfov=100,,,,,,,,,"https://www.google.com/maps/place/La+Nea+Mitica/@47.1525895,27.5879574,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafb67efc9e90f:0x79288363c10aaca7!8m2!3d47.1543796!4d27.5898106?hl=en"
Kids Land1300.96251407825,restaurant,Kids Land,"Iași, Romania",,Iași,Romania,a,"5H4Q+3H Iași, Romania",,,,47.15523,27.5889337,No,No,Restaurant,4.5,-2,,4 Photos,https://lh5.googleusercontent.com/p/AF1QipPvm5GtNsV_VdWemwtT2ih0Sawxz8w00__MZusI=w426-h240-k-no,,10am–10pm,10am–10pm,10am–10pm,10am–10pm,10am–10pm,10am–10pm,10am–10pm,"https://www.google.com/maps/place/Kids+Land/@47.1525895,27.5879574,16z/data=!4m9!1m3!2m2!1srestaurant+near+Podu+Ro%C8%99,+Ia%C8%99i,+Romania!6e5!3m4!1s0x40cafbf039fd4cbf:0x66a97052a876909a!8m2!3d47.15523!4d27.5889337?hl=en"
